Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0018	s_5387[c] + 2 s_0794[c]  -> s_0359[c] + s_1475[c] 	KLMA_60075	 -0.00	   Inf	  0.00
r_0019	s_0567[c]  -> s_5170[c] 	KLMA_80051	 -0.00	   Inf	  0.00
r_0022	s_5433[c]  -> s_5035[c] + s_0629[c] 	KLMA_40388	  0.00	   Inf	  0.00
r_0026	s_5088[c]  -> s_5065[c] 	KLMA_20332	  0.00	   Inf	  0.00
r_0032	s_0434[c] + s_5431[c]  -> s_0394[c] + s_5433[c] + s_0794[c] 	KLMA_60461 and KLMA_10341	 -0.00	   Inf	  0.00
r_0033	s_5433[c] + s_0803[c]  -> s_5431[c] + s_1322[c] 	KLMA_60452	 -0.00	   Inf	  0.00
r_0040	s_0373[c] + s_0803[c] + s_1271[c]  -> s_0522[c] + s_0529[c] + s_0794[c] 	KLMA_20105 or KLMA_70444	 -0.00	   Inf	  0.00
r_0041	s_0376[m] + s_0807[m] + s_1273[m]  -> s_0524[m] + s_0532[m] + s_0799[m] 	KLMA_20105 or KLMA_70444	 -0.00	   Inf	  0.00
r_0044	s_0182[m] + s_1477[m]  -> s_5436[m] + s_0460[m] + s_0799[m] 	KLMA_60541	 -0.00	   Inf	  0.00
r_0045	s_0941[m] + s_1200[m]  -> s_0182[m] + s_0460[m] + s_1205[m] 	KLMA_80139 or KLMA_20575	 -0.00	   Inf	  0.00
r_0047	s_0068[m]  -> s_0727[m] + s_0807[m] 	KLMA_80028	  0.00	   Inf	  0.00
r_0054	s_5647[m] + s_0532[m]  -> s_5624[m] + s_0799[m] + s_1464[m] 	KLMA_50493	 -0.00	   Inf	  0.00
r_0055	s_5436[m] + s_5623[m] + 3 s_0799[m]  -> s_5647[m] + s_1477[m] 	KLMA_60541	 -0.00	   Inf	  0.00
r_0056	s_5226[m] + s_0807[m]  -> s_5108[m] + s_0799[m] 	KLMA_70192 or KLMA_10331	 -0.00	   Inf	  0.00
r_0057	s_0434[c] + s_5034[c]  -> s_0423[c] + s_0794[c] + s_1386[c] 	KLMA_40524 or KLMA_60320 or KLMA_80361 or KLMA_10176	 -0.00	   Inf	  0.00
r_0059	s_5034[c]  -> s_0577[c] 	KLMA_80221	  0.00	   Inf	  0.00
r_0060	s_5159[c]  -> s_5034[c] 	KLMA_30099 or KLMA_80051	  0.00	   Inf	  0.00
r_0067	s_0335[c] + s_0803[c]  -> s_0340[c] + s_0794[c] 	KLMA_70192 or KLMA_10331	 -0.00	   Inf	  0.00
r_0070	s_5131[c] + s_0803[c] + s_1207[c]  -> s_0180[c] + 2 s_0794[c] + s_1212[c] 	KLMA_20673 or KLMA_50012 or KLMA_40404 or KLMA_10742 or KLMA_20672	  0.00	   Inf	  0.00
r_0072	s_1207[c] + s_1566[c]  -> s_0578[c] + s_0794[c] + s_1212[c] 	KLMA_10683	  0.00	   Inf	  0.00
r_0073	s_0434[c] + s_0580[c]  -> s_0394[c] + s_0581[c] + s_0794[c] 	KLMA_80066	 -0.00	   Inf	  0.00
r_0074	s_1198[c] + s_1566[c]  -> s_0580[c] + s_0794[c] + s_1203[c] 	KLMA_70044	  0.00	   Inf	  0.00
r_0075	s_1198[c] + s_5137[c]  -> s_5097[c] + s_0794[c] + s_1203[c] 	KLMA_50296	  0.00	   Inf	  0.00
r_0076	s_0794[c] + s_0963[c] + s_1212[c]  -> s_0961[c] + s_1207[c] 	KLMA_30577 or KLMA_40310	 -0.00	   Inf	  0.00
r_0077	s_0961[c] + s_1198[c]  -> s_0794[c] + s_5099[c] + s_1203[c] 	KLMA_70044	  0.00	   Inf	  0.00
r_0078	s_1198[c] + s_1566[c]  -> s_0794[c] + s_5099[c] + s_1203[c] 	KLMA_70044	  0.00	   Inf	  0.00
r_0079	s_0434[c] + s_5097[c]  -> s_0394[c] + s_0577[c] + s_0794[c] 	KLMA_40133	 -0.00	   Inf	  0.00
r_0080	s_0556[c]  -> s_0570[c] + s_0629[c] + 2 s_0794[c] 	KLMA_40388	  0.00	   Inf	  0.00
r_0082	s_0561[c] + s_1198[c]  -> s_0553[c] + s_0794[c] + s_1203[c] 	KLMA_70044	  0.00	   Inf	  0.00
r_0083	s_0573[c] + s_0785[c]  -> s_0633[c] + s_0743[c] + 2 s_0794[c] 	KLMA_70082	 -0.00	   Inf	  0.00
r_0087	s_5208[c]  -> s_0062[c] + s_0629[c] 	KLMA_30086	  0.00	   Inf	  0.00
r_0088	s_0442[c] + s_0803[c]  -> s_5431[c] + s_1322[c] 	KLMA_50258 or KLMA_50193	 -0.00	   Inf	  0.00
r_0089	s_0434[c] + s_5431[c]  -> s_0394[c] + s_0442[c] + s_0794[c] 	KLMA_50193 or KLMA_80153 or KLMA_70159	 -0.00	   Inf	  0.00
r_0090	s_0743[c]  -> s_0739[c] + s_0794[c] + s_1107[c] 	KLMA_10707 or KLMA_80049	  0.00	   Inf	  0.00
r_0091	s_5122[c] + s_1198[c]  -> s_0553[c] + s_0794[c] + s_1203[c] 	KLMA_70044	  0.00	   Inf	  0.00
r_0092	s_1543[c]  -> s_1541[c] 	KLMA_20332	  0.00	   Inf	  0.00
r_0094	s_0434[c] + s_0558[c]  -> s_0394[c] + s_0410[c] + s_0794[c] 	KLMA_20333	 -0.00	   Inf	  0.00
r_0095	s_0803[c] + s_5072[c]  -> s_5088[c] + s_0558[c] 	KLMA_30009	 -0.00	   Inf	  0.00
r_0096	s_0805[e] + s_3715[e]  -> s_0554[e] + s_3716[e] 	KLMA_10518	 -0.00	   Inf	  0.00
r_0097	s_0434[c] + s_5207[c]  -> s_0394[c] + s_5327[c] + s_0794[c] 	KLMA_60461 and KLMA_10341	 -0.00	   Inf	  0.00
r_0098	2 s_0805[e] + s_5312[e]  -> s_5089[e] + 2 s_5276[e] 	KLMA_10518	 -0.00	   Inf	  0.00
r_0099	s_5018[c]  -> s_5309[c] 	KLMA_70261	  0.00	   Inf	  0.00
r_0100	s_5204[c] + s_1275[c]  -> s_0837[c] + s_5309[c] 	KLMA_70261	  0.00	   Inf	  0.00
r_0101	s_1153[c] + s_1275[c]  -> s_5060[c] + s_0803[c] 	KLMA_20050	 -0.00	   Inf	  0.00
r_0102	s_0803[c] + s_5115[c]  -> s_5088[c] + s_5177[c] 	KLMA_40472	  0.00	   Inf	  0.00
r_0105	s_0805[e] + s_1466[e]  -> s_5089[e] + s_5276[e] 	KLMA_10518	 -0.00	   Inf	  0.00
r_0107	s_0409[c] + s_0803[c]  -> s_1322[c] + s_1520[c] 	KLMA_20023	 -0.00	   Inf	  0.00
r_0111	s_0002[c] + s_0803[c]  -> s_5088[c] 	KLMA_80185 or KLMA_10234 or KLMA_40105	 -0.00	   Inf	  0.00
r_0112	s_1543[c]  -> s_0002[c] + s_0794[c] + s_1538[c] 	KLMA_50197 or KLMA_30497 or KLMA_80197	  0.00	   Inf	  0.00
r_0114	s_1189[c] + s_1559[c]  -> s_0633[c] + s_0794[c] + s_1544[c] 	KLMA_20643	 -0.00	   Inf	  0.00
r_0115	s_1544[c]  -> s_5063[c] 	KLMA_20332	  0.00	   Inf	  0.00
r_0116	s_0412[c] + s_0803[c]  -> s_0419[c] + s_0557[c] + s_0794[c] 		  0.00	   Inf	  0.00
r_0118	s_0373[c] + s_0412[c]  -> s_0529[c] + 2 s_0794[c] + s_1190[c] 	KLMA_20768	 -0.00	   Inf	  0.00
r_0120	s_0509[c] + s_0803[c]  -> s_5042[c] 	KLMA_10216 or KLMA_20612	  0.00	   Inf	  0.00
r_0121	s_1544[c]  -> s_0509[c] + s_0794[c] + s_1538[c] 	KLMA_40217 or KLMA_10658 or KLMA_10656	 -0.00	   Inf	  0.00
r_0122	s_0065[m] + 2 s_0709[m]  -> 2 s_0710[m] + 2 s_0799[m] + s_1401[m] 	KLMA_10621 or KLMA_30013	 -0.00	   Inf	  0.00
r_0123	s_0027[m] + 2 s_0709[m]  -> 2 s_0710[m] + 2 s_0799[m] + s_1401[m] 	KLMA_10649 or KLMA_40583 or KLMA_50301 or KLMA_60482	 -0.00	   Inf	  0.00
r_0124	s_0803[c] + s_1151[c] + s_1207[c]  -> 2 s_0794[c] + s_1212[c] + s_1399[c] 	KLMA_60481	 -0.00	   Inf	  0.00
r_0125	s_0068[m] + s_1200[m]  -> s_0460[m] + s_1205[m] + s_1401[m] 	KLMA_60335	 -0.00	   Inf	  0.00
r_0126	s_0794[c] + s_1271[c]  -> s_0456[c] + s_1399[c] 	KLMA_60335	 -0.00	   Inf	  0.00
r_0127	s_0799[m] + s_1273[m]  -> s_0460[m] + s_1401[m] 	KLMA_60335	 -0.00	   Inf	  0.00
r_0128	s_0373[c] + s_0803[c]  -> s_0362[c] + s_0529[c] + s_0794[c] 	KLMA_20042	 -0.00	   Inf	  0.00
r_0130	s_0034[m] + s_0807[m]  -> s_0027[m] + s_0752[m] + s_0799[m] 	KLMA_30243	  0.00	   Inf	  0.00
r_0131	s_5197[m] + s_1200[m]  -> s_0799[m] + s_5152[m] + s_1205[m] 	KLMA_10097	  0.00	   Inf	  0.00
r_0133	s_5129[m] + s_1210[m]  -> s_0799[m] + s_5152[m] + s_1214[m] 	KLMA_30018 or KLMA_60481	  0.00	   Inf	  0.00
r_0135	s_0940[c]  -> s_0779[c] + s_1458[c] 	KLMA_70179	 -0.00	   Inf	  0.00
r_0136	s_0012[m]  -> s_1401[m] + s_1460[m] 	KLMA_70179 or KLMA_70429	  0.00	   Inf	  0.00
r_0138	s_5270[c] + s_0529[c] + s_0794[c]  -> s_0803[c] + s_1271[c] + s_5029[c] 	KLMA_20105 or KLMA_70444	  0.00	   Inf	  0.00
r_0140	s_0174[m] + 3 s_0799[m]  -> s_5347[m] + s_0807[m] 	KLMA_70443	 -0.00	   Inf	  0.00
r_0142	s_0035[c] + s_1198[c]  -> s_0020[c] + s_0794[c] + s_1203[c] 	KLMA_50016 or KLMA_50017	  0.00	   Inf	  0.00
r_0143	s_0020[c] + s_1198[c]  -> s_5178[c] + s_0794[c] + s_1203[c] 	KLMA_50016 or KLMA_50017	  0.00	   Inf	  0.00
r_0147	s_5341[c] + s_0803[c]  -> s_0126[c] + s_1322[c] 	KLMA_30028 or KLMA_70102	 -0.00	   Inf	  0.00
r_0148	s_0089[c] + s_0434[c]  -> s_5236[c] + s_0394[c] + s_0794[c] 	KLMA_30155 or KLMA_10108 or KLMA_30314	 -0.00	   Inf	  0.00
r_0149	s_0089[c] + s_0434[c]  -> s_5364[c] + s_0394[c] + s_0794[c] 	KLMA_50575	 -0.00	   Inf	  0.00
r_0150	s_5364[c] + s_0803[c]  -> s_0089[c] + s_1322[c] 	KLMA_30028 or KLMA_70102	 -0.00	   Inf	  0.00
r_0152	s_5236[c] + s_0434[c]  -> s_5375[c] + s_0394[c] + s_0794[c] 	KLMA_50129	 -0.00	   Inf	  0.00
r_0153	s_5375[c] + s_0803[c]  -> s_5236[c] + s_1322[c] 	KLMA_50389 or KLMA_60227 or KLMA_60281	 -0.00	   Inf	  0.00
r_0154	s_0803[c] + s_5536[c]  -> s_5375[c] + s_1322[c] 	KLMA_60260	  0.00	   Inf	  0.00
r_0158	s_5364[c] + s_0434[c]  -> s_5586[c] + s_0394[c] + s_0794[c] 	KLMA_20473	  0.00	   Inf	  0.00
r_0160	s_0551[c] + s_0629[c]  -> s_1426[c] 	KLMA_40388	 -0.00	   Inf	  0.00
r_0161	s_0803[c] + s_1426[c]  -> s_1322[c] + s_1427[c] 	KLMA_60452 or KLMA_60019	 -0.00	   Inf	  0.00
r_0164	s_0555[c] + s_0803[c]  -> s_0557[c] + 4 s_0794[c] + s_1322[c] 	KLMA_60452	 -0.00	   Inf	  0.00
r_0165	s_5035[c] + s_0629[c] + 4 s_0794[c]  -> s_0555[c] 	KLMA_40388	  0.00	   Inf	  0.00
r_0166	s_0794[c] + s_1212[c] + s_1275[c] + s_5153[c]  -> s_0803[c] + s_1207[c] + s_5209[c] 	KLMA_10464 or KLMA_20781 or KLMA_30019 or KLMA_40153	  0.00	   Inf	  0.00
r_0171	s_5151[c] + s_0803[c]  -> s_0419[c] + s_1012[c] + s_1399[c] 	KLMA_30325	  0.00	   Inf	  0.00
r_0172	s_0201[c] + s_0803[c]  -> s_0298[c] + s_1322[c] 	KLMA_60279	 -0.00	   Inf	  0.00
r_0173	3 s_0794[c] + 3 s_1212[c] + s_1469[c]  -> 3 s_0803[c] + s_0841[c] + 3 s_1207[c] 	KLMA_50471 and KLMA_40494	 -0.00	   Inf	  0.00
r_0174	s_0201[c] + s_1616[c]  -> s_0390[c] + s_0794[c] + s_1469[c] + s_1620[c] 	KLMA_70271	  0.00	   Inf	  0.00
r_0175	4 s_0710[m] + 6 s_0799[m] + s_1278[m]  -> 4 s_0709[m] + 6 s_0794[c] + 2 s_0807[m] 	KLMA_20798 or KLMA_90002 or KLMA_90011 or KLMA_80159 or KLMA_80322 or KLMA_40468 or KLMA_40467 or KLMA_40511 or KLMA_60198 or KLMA_90009 or KLMA_70307	 -0.00	   Inf	  0.00
r_0176	2 s_0709[m] + 1.5 s_0799[m] + s_1535[m]  -> 2 s_0710[m] + 1.5 s_0794[c] + s_1537[m] 	KLMA_90003 or KLMA_30267	 -0.00	   Inf	  0.00
r_0177	s_0397[m] + 3 s_0794[c] + s_1326[m]  -> s_0437[m] + 3 s_0799[m] + s_0807[m] 	KLMA_90010 or KLMA_50597 or KLMA_90009 or KLMA_90012 or KLMA_10024 or KLMA_60192 or KLMA_70216 or KLMA_20085 or KLMA_10717 or KLMA_40417	 -0.00	   Inf	  0.00
r_0178	2 s_0373[c]  -> s_0367[c] + s_0529[c] 	KLMA_60383	  0.00	   Inf	  0.00
r_0179	s_5040[c] + s_0687[c] + s_0794[c]  -> s_5192[c] + s_0689[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0180	s_0687[c] + s_0794[c] + s_1302[c]  -> s_0689[c] + s_5419[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0181	s_0434[c] + s_0529[c] + s_1286[c]  -> s_0423[c] + s_0633[c] + s_1302[c] 	KLMA_30088 or KLMA_70312	 -0.00	   Inf	  0.00
r_0182	s_0803[c] + s_5144[c] + s_1198[c]  -> 2 s_0794[c] + s_1203[c] + s_1286[c] 	KLMA_30107	  0.00	   Inf	  0.00
r_0184	s_5213[c]  -> s_5192[c] + s_0803[c] 	KLMA_70426	  0.00	   Inf	  0.00
r_0185	s_0687[c] + s_0794[c] + s_5254[c]  -> s_0689[c] + s_5427[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0186	s_0687[c] + s_0794[c] + s_1073[c]  -> s_0689[c] + s_5304[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0187	s_0687[c] + s_0794[c] + s_1176[c]  -> s_0689[c] + s_5421[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0188	s_0687[c] + s_0794[c] + s_5415[c]  -> s_0689[c] + s_5417[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0189	s_5423[c] + s_0687[c] + s_0794[c]  -> s_0689[c] + s_5425[c] 	KLMA_60029 or KLMA_20263	 -0.00	   Inf	  0.00
r_0190	s_0373[c] + s_5068[c]  -> s_5336[c] + s_0529[c] 	KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0191	s_0376[m] + s_1845[m]  -> s_0372[m] + s_0532[m] 	KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0192	s_5068[c] + s_0794[c] + s_1101[c]  -> s_5222[c] + s_0529[c] 	KLMA_40526 or KLMA_70219 or KLMA_20796	  0.00	   Inf	  0.00
r_0193	s_1845[m] + s_0799[m] + s_1104[m]  -> s_0465[m] + s_0532[m] 	KLMA_40526 or KLMA_20796	  0.00	   Inf	  0.00
r_0194	s_0803[c] + s_5517[c]  -> s_5068[c] + s_0794[c] + s_1286[c] 	KLMA_40526	 -0.00	   Inf	  0.00
r_0195	s_0803[c] + s_5221[c]  -> s_5068[c] + s_0794[c] + s_1260[c] 	KLMA_40526	 -0.00	   Inf	  0.00
r_0196	s_0794[c] + s_1203[c] + s_5342[c] + s_1275[c]  -> 2 s_0803[c] + s_1198[c] + s_5221[c] 		 -0.00	   Inf	  0.00
r_0197	s_5390[c] + s_0803[c]  -> s_5068[c] + s_0794[c] + s_1065[c] 	KLMA_40526	 -0.00	   Inf	  0.00
r_0198	s_5336[c] + s_5222[c]  -> s_5484[c] + s_5068[c] + s_0456[c] 	KLMA_70184	 -0.00	   Inf	  0.00
r_0199	s_0372[m] + s_0465[m]  -> s_5485[m] + s_1845[m] + s_0460[m] 	KLMA_70184	 -0.00	   Inf	  0.00
r_0200	s_0434[c] + s_0445[c] + s_5556[c]  -> s_0394[c] + s_5355[c] + s_0794[c] + s_1322[c] 	KLMA_60469	  0.00	   Inf	  0.00
r_0201	s_0437[m] + s_0447[m] + s_5557[m]  -> s_0397[m] + s_5356[m] + s_0799[m] + s_1326[m] 	KLMA_60469	  0.00	   Inf	  0.00
r_0202	s_0373[c] + s_5355[c]  -> s_5556[c] + s_1101[c] 	KLMA_60469	  0.00	   Inf	  0.00
r_0203	s_0373[c] + s_5356[m]  -> s_5557[m] + s_1104[m] 	KLMA_60469	  0.00	   Inf	  0.00
r_0204	s_5367[c]  -> s_5350[c] + s_0803[c] 	KLMA_40526	  0.00	   Inf	  0.00
r_0205	s_5368[m]  -> s_5351[m] + s_0807[m] 	KLMA_40526	  0.00	   Inf	  0.00
r_0206	s_5486[c] + s_1198[c]  -> s_5350[c] + s_0794[c] + s_1203[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0207	s_5487[m] + s_1200[m]  -> s_5351[m] + s_0799[m] + s_1205[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0208	s_5486[c] + s_1207[c]  -> s_5350[c] + s_0794[c] + s_1212[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0209	s_5487[m] + s_1210[m]  -> s_5351[m] + s_0799[m] + s_1214[m] 	KLMA_60271	  0.00	   Inf	  0.00
r_0210	s_5367[c] + s_1207[c]  -> s_5484[c] + s_0794[c] + s_1212[c] 	KLMA_70219	  0.00	   Inf	  0.00
r_0211	s_5368[m] + s_1210[m]  -> s_5485[m] + s_0799[m] + s_1214[m] 	KLMA_70219	  0.00	   Inf	  0.00
r_0212	s_5369[c] + s_1207[c]  -> s_5499[c] + s_0794[c] + s_1212[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0213	s_5370[m] + s_1210[m]  -> s_5500[m] + s_0799[m] + s_1214[m] 	KLMA_70219	  0.00	   Inf	  0.00
r_0214	s_5369[c]  -> s_0803[c] + s_5501[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0215	s_5370[m]  -> s_0807[m] + s_5502[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0216	s_5371[c] + s_1207[c]  -> s_5495[c] + s_0794[c] + s_1212[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0217	s_5371[c]  -> s_0803[c] + s_5496[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0218	s_5372[m]  -> s_0807[m] + s_5497[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0219	s_5373[c] + s_1207[c]  -> s_5514[c] + s_0794[c] + s_1212[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0220	s_5373[c]  -> s_0803[c] + s_5515[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0221	s_5374[m]  -> s_0807[m] + s_5516[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0222	s_5377[c] + s_1207[c]  -> s_5509[c] + s_0794[c] + s_1212[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0223	s_5377[c]  -> s_0803[c] + s_5510[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0224	s_5378[m]  -> s_0807[m] + s_5511[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0225	s_5390[c] + s_1198[c]  -> s_0794[c] + s_1203[c] + s_5507[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0226	s_5391[m] + s_1200[m]  -> s_0799[m] + s_1205[m] + s_5508[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0227	s_5390[c] + s_1207[c]  -> s_0794[c] + s_1212[c] + s_5507[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0228	s_5391[m] + s_1210[m]  -> s_0799[m] + s_1214[m] + s_5508[m] 	KLMA_60271	  0.00	   Inf	  0.00
r_0229	s_5222[c] + s_5390[c]  -> s_5509[c] + s_5068[c] + s_0456[c] 	KLMA_70184 or KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0230	s_5486[c] + s_5222[c]  -> s_5488[c] + s_5068[c] + s_0456[c] 	KLMA_70184 or KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0231	s_5489[c] + s_1207[c]  -> s_5488[c] + s_0794[c] + s_1212[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0232	s_5489[c]  -> s_0803[c] + s_5491[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0233	s_5490[m]  -> s_0807[m] + s_5492[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0234	s_5493[c] + s_1198[c]  -> s_0794[c] + s_1203[c] + s_5491[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0235	s_5494[m] + s_1200[m]  -> s_0799[m] + s_1205[m] + s_5492[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0236	s_5493[c] + s_1207[c]  -> s_0794[c] + s_1212[c] + s_5491[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0237	s_5494[m] + s_1210[m]  -> s_0799[m] + s_1214[m] + s_5492[m] 	KLMA_60271	  0.00	   Inf	  0.00
r_0238	s_5222[c] + s_5493[c]  -> s_5495[c] + s_5068[c] + s_0456[c] 	KLMA_70184 or KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0239	s_1198[c] + s_5498[c]  -> s_0794[c] + s_1203[c] + s_5496[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0240	s_1200[m] + s_1254[m]  -> s_0799[m] + s_1205[m] + s_5497[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0241	s_1207[c] + s_5498[c]  -> s_0794[c] + s_1212[c] + s_5496[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0242	s_1210[m] + s_1254[m]  -> s_0799[m] + s_1214[m] + s_5497[m] 	KLMA_60271	  0.00	   Inf	  0.00
r_0243	s_5222[c] + s_5498[c]  -> s_5499[c] + s_5068[c] + s_0456[c] 	KLMA_70184 or KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0244	s_5503[c] + s_1198[c]  -> s_0794[c] + s_1203[c] + s_5501[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0245	s_5504[m] + s_1200[m]  -> s_0799[m] + s_1205[m] + s_5502[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0246	s_5503[c] + s_1207[c]  -> s_0794[c] + s_1212[c] + s_5501[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0247	s_5504[m] + s_1210[m]  -> s_0799[m] + s_1214[m] + s_5502[m] 	KLMA_60271	  0.00	   Inf	  0.00
r_0248	s_5222[c] + s_5503[c]  -> s_5505[c] + s_5068[c] + s_0456[c] 	KLMA_70184 or KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0249	s_5506[c] + s_1207[c]  -> s_5505[c] + s_0794[c] + s_1212[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0250	s_5506[c]  -> s_0803[c] + s_5507[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0251	s_1198[c] + s_5512[c]  -> s_0794[c] + s_1203[c] + s_5510[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0252	s_1200[m] + s_5513[m]  -> s_0799[m] + s_1205[m] + s_5511[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0253	s_1207[c] + s_5512[c]  -> s_0794[c] + s_1212[c] + s_5510[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0254	s_1210[m] + s_5513[m]  -> s_0799[m] + s_1214[m] + s_5511[m] 	KLMA_60271	  0.00	   Inf	  0.00
r_0255	s_5222[c] + s_5512[c]  -> s_5514[c] + s_5068[c] + s_0456[c] 	KLMA_70184 or KLMA_40526 or KLMA_70219	 -0.00	   Inf	  0.00
r_0256	s_5517[c] + s_1198[c]  -> s_0794[c] + s_1203[c] + s_5515[c] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0257	s_5518[m] + s_1200[m]  -> s_0799[m] + s_1205[m] + s_5516[m] 	KLMA_40526 or KLMA_70219	  0.00	   Inf	  0.00
r_0258	s_5517[c] + s_1207[c]  -> s_0794[c] + s_1212[c] + s_5515[c] 	KLMA_60271	  0.00	   Inf	  0.00
r_0259	s_5518[m] + s_1210[m]  -> s_0799[m] + s_1214[m] + s_5516[m] 	KLMA_60271	  0.00	   Inf	  0.00
